City,Country,Country ISO3,Latitude,Longitude,Population,Input Data Source,Waste Generation Rate (tons/year),Waste Generation Rate per Capita (kg/person/day),Waste Components: Food (%),Waste Components: Green (%),Waste Components: Wood (%),Waste Components: Paper and Cardboard (%),Waste Components: Textiles (%),Waste Components: Plastic (%),Waste Components: Metal (%),Waste Components: Glass (%),Waste Components: Rubber/Leather (%),Waste Components: Other (%),Diversons: Compost (%),Diversons: Anaerobic Digestion (%),Diversons: Incineration (%),Diversons: Recycling (%),Emissions Source,Year,Emissions: Food (tons CH4/year),Emissions: Green (tons CH4/year),Emissions: Wood (tons CH4/year),Emissions: Paper and Cardboard (tons CH4/year),Emissions: Textiles (tons CH4/year),Emissions: Total (tons CH4/year),Emissions per Capita (kg CH4/person/year),Percentile: Emissions per Capita (%),Population Growth Rate: Historic (%),Population Growth Rate: Future (%),Average Annual Precipitation (mm/year),Percent of Waste to Landfills with Gas Capture (%),Percent of Waste to Landfills without Gas Capture (%),Percent of Waste to Dumpsites (%),Diversion Components: Composted Food (% of Total Composted),Diversion Components: Composted Green (% of Total Composted),Diversion Components: Composted Wood (% of Total Composted),Diversion Components: Composted Paper and Cardboard (% of Total Composted),Diversion Components: Anaerobically Digested Food (% of Total Digested),Diversion Components: Anaerobically Digested Green (% of Total Digested),Diversion Components: Anaerobically Digested Wood (% of Total Digested),Diversion Components: Anaerobically Digested Paper and Cardboard (% of Total Digested),Diversion Components: Incinerated Food (% of Total Incinerated),Diversion Components: Incinerated Green (% of Total Incinerated),Diversion Components: Incinerated Wood (% of Total Incinerated),Diversion Components: Incinerated Paper and Cardboard (% of Total Incinerated),Diversion Components: Incinerated Textiles (% of Total Incinerated),Diversion Components: Incinerated Plastic (% of Total Incinerated),Diversion Components: Incinerated Rubber/Leather (% of Total Incinerated),Diversion Components: Recycled Wood (% of Total Recycled),Diversion Components: Recycled Paper and Cardboard (% of Total Recycled),Diversion Components: Recycled Textiles (% of Total Recycled),Diversion Components: Recycled Plastic (% of Total Recycled),Diversion Components: Recycled Rubber/Leather (% of Total Recycled),Diversion Components: Recycled Metal (% of Total Recycled),Diversion Components: Recycled Glass (% of Total Recycled),Diversion Components: Recycled Other (% of Total Recycled),Informal Waste Collection Rate (%),Fraction of Waste to Methane Capture Landfills (%),Methane Capture Efficiency (%)
Tallinn,Estonia,EST,59.4372155,24.7453688,391000.0,World Bank,202011.0,1.4154854079809411,22.0,0.0,2.0,29.0,0.0,14.000000000000002,5.0,13.0,0.0,15.0,1.0,0.0,4.0,0.0,SWEET Model,2022,1869.9627685481812,0.0,276.1657113795197,5178.72823490554,0.0,7324.856714833241,18.73364888704154,97.33333333333334,0.9920961052620304,0.2070664923441656,676,0.0,100.0,0.0,41.50943396226415,0.0,3.7735849056603774,54.71698113207547,0.0,0.0,0.0,0.0,32.83582089552239,0.0,2.985074626865672,43.28358208955223,0.0,20.895522388059703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0
Adola Woyu,Ethiopia,ETH,5.882082,38.988761,32692.0,World Bank,3222.0,0.2700170457688111,39.05858788182274,0.0,9.514271407110666,7.611417125688533,0.0,6.309464196294442,5.107661492238357,3.655483224837256,0.6009013520280421,28.142213319979977,0.0,0.0,0.0,0.0,SWEET Model,2022,25.541381232250785,0.0,6.170523919998602,7.265781295375572,0.0,38.97768644762496,1.192269865643734,12.0,4.792987943635985,4.208526451233641,864,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.90476190476191,0.0,15.07936507936508,12.06349206349206,0.0,10.0,0.9523809523809524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0
Bule Hora,Ethiopia,ETH,5.6399545,38.2393711,35192.0,World Bank,7322.0,0.5700236977893481,77.15,0.0,0.0,3.65,0.0,5.4,0.0,0.0,0.0,13.8,0.0,0.0,0.0,0.0,SWEET Model,2022,114.64839003548347,0.0,0.0,7.917969983339086,0.0,122.56636001882256,3.482790407445515,49.66666666666666,4.792987943635985,4.208526451233641,864,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.50116009280742,0.0,0.0,4.234338747099767,0.0,6.264501160092808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0
Addis Ababa,Ethiopia,ETH,9.0358451,38.7524066,2979100.0,World Bank,413180.0,0.3799805310328622,44.29496761335327,0.0,0.0,11.459890383657202,0.0,12.605879422022925,1.0463378176382665,1.14598903836572,0.0,29.44693572496264,0.0,0.0,0.0,0.0,SWEET Model,2022,3979.7987753288553,0.0,0.0,1762.366539028568,0.0,5742.165314357423,1.9274832380106148,22.0,3.641590008230411,4.241387883153736,1130,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.79591836734693,0.0,0.0,16.76384839650146,0.0,18.4402332361516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0
Maichew,Ethiopia,ETH,12.7729187,39.5533033,33560.0,World Bank,4907.0,0.4005910493575195,53.30975240020213,0.0,0.0,4.598281960586156,0.0,5.558362809499749,2.577059120768065,0.555836280949975,0.0,33.400707427993936,0.0,0.0,0.0,0.0,SWEET Model,2022,52.602861641399,0.0,0.0,6.450552441436164,0.0,59.05341408283516,1.759636891622025,18.666666666666668,5.299446437401656,4.065904487008609,655,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.9968152866242,0.0,0.0,7.245222929936306,0.0,8.757961783439491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0
Tepi,Ethiopia,ETH,7.1970721,35.4218171,36128.0,World Bank,4697.9,0.3562599342368686,52.26130653266331,0.0,12.562814070351758,1.0050251256281406,0.0,1.0050251256281406,3.5175879396984926,3.015075376884422,0.0,26.633165829145728,0.0,0.0,0.0,0.0,SWEET Model,2022,53.38896051846798,0.0,16.21316850638629,1.7573455704823775,0.0,71.35947459533665,1.975184748542312,24.0,3.641590008230411,4.241387883153736,1130,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.1954887218045,0.0,18.79699248120301,1.5037593984962403,0.0,1.5037593984962403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0
Gerbe Guracha,Ethiopia,ETH,9.804557,38.415967,41438.0,World Bank,5277.62,0.3489365528430988,80.30206339076791,0.0,1.0636034886194423,2.531376302914273,0.0,4.25441395447777,0.0,0.0,0.0,11.848542863220588,0.0,0.0,0.0,0.0,SWEET Model,2022,92.15783336126653,0.0,1.5420379646392628,4.972460143852198,0.0,98.67233146975798,2.381204002841787,30.666666666666664,3.641590008230411,4.241387883153736,1130,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.09555984555983,0.0,1.2065637065637067,2.871621621621622,0.0,4.826254826254827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0
Weldiya,Ethiopia,ETH,11.828852,39.596326,86311.0,World Bank,4787.0,0.1519512981329226,52.7638190954774,0.0,0.5025125628140703,6.532663316582915,0.0,7.537688442211055,3.015075376884422,2.512562814070352,0.0,27.1356783919598,0.0,0.0,0.0,0.0,SWEET Model,2022,50.790945500589046,0.0,0.4622141992470753,8.940029617508719,0.0,60.19318931734484,0.6973988172694655,7.666666666666666,5.299446437401656,4.065904487008609,655,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.35820895522387,0.0,0.7462686567164178,9.701492537313433,0.0,11.194029850746263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0
Debre Tabor,Ethiopia,ETH,11.856591,38.008309,78706.0,World Bank,6570.0,0.2286992097171753,68.36734693877551,0.0,1.020408163265306,1.020408163265306,0.0,1.020408163265306,1.020408163265306,1.020408163265306,0.0,26.53061224489796,0.0,0.0,0.0,0.0,SWEET Model,2022,97.62153015218884,0.0,1.8253597050268808,2.480114160707775,0.0,101.92700401792352,1.2950347370965811,14.000000000000002,3.730595276231208,4.2419404730966725,1131,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.71428571428572,0.0,1.4285714285714284,1.4285714285714284,0.0,1.4285714285714284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0
Bati,Ethiopia,ETH,11.1916257,40.019752,20536.0,World Bank,1469.0,0.1959805967202266,52.0360180090045,0.0,0.0,6.923461730865432,0.0,6.953476738369186,0.3901950975487744,1.490745372686343,0.0,32.20610305152576,0.0,0.0,0.0,0.0,SWEET Model,2022,15.371367240093258,0.0,0.0,2.9075711166251934,0.0,18.27893835671845,0.890092440432336,9.666666666666666,5.299446437401656,4.065904487008609,655,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.94656952034002,0.0,0.0,10.50394656952034,0.0,10.54948391013965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0
Dire Dawa,Ethiopia,ETH,9.5913193,41.8566373,270000.0,World Bank,49275.0,0.5,67.66169154228855,0.0,0.0,4.975124378109452,0.0,9.950248756218905,1.4925373134328357,0.6965174129353232,0.0,15.223880597014924,0.0,0.0,0.0,0.0,SWEET Model,2022,679.2286659287904,0.0,0.0,73.95039733119931,0.0,753.1790632599898,2.78955208614811,40.0,4.545121521438844,4.241362725718334,633,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.92771084337349,0.0,0.0,6.024096385542169,0.0,12.048192771084338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0
Dembi Dolo,Ethiopia,ETH,8.527697,34.802069,41031.0,World Bank,3295.0,0.2200140688814304,56.74464907914385,0.0,0.0,2.687904430064709,0.0,2.2896963663514187,0.4878048780487805,0.4878048780487805,0.0,37.30214036834246,0.0,0.0,0.0,0.0,SWEET Model,2022,40.65816441664505,0.0,0.0,3.296444177293092,0.0,43.95460859393814,1.0712536519689535,11.333333333333332,3.641590008230411,4.241387883153736,1130,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.93548387096772,0.0,0.0,4.354838709677419,0.0,3.7096774193548394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0
Suva,Fiji,FJI,-18.1415884,178.4421662,86000.0,World Bank,24272.5,0.7732558139534884,49.69879518072289,9.73895582329317,4.016064257028113,16.06425702811245,0.0,8.032128514056225,3.614457831325301,2.5100401606425704,0.1004016064257028,6.2248995983935735,0.0,0.0,0.0,0.0,SWEET Model,2022,242.8995435603036,58.65849992949924,30.328388323484848,155.50474875071276,0.0,487.3911805640005,5.667339308883727,68.33333333333333,2.33558191800336,0.986431821876721,1351,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.70103092783505,11.111111111111107,4.581901489117984,18.32760595647193,0.0,9.163802978235967,0.1145475372279495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0
Angers-Loire Metropole,France,FRA,47.48635179999999,-0.5361635177566632,277506.0,World Bank,136405.0,1.3466819772081444,33.2,2.7,2.3,17.2,5.9,20.5,1.5,1.4,0.0,15.3,22.85,0.0,0.2299999999999999,17.66,SWEET Model,2022,472.3973957324338,48.62427626423214,34.533401912213904,354.99298242858225,116.13263005718431,1026.6806863946465,3.699670228372166,54.66666666666666,1.290182028642417,0.7581299405361452,794,91.51823579304494,0.0,8.481764206955047,59.92779783393502,4.873646209386282,4.151624548736462,31.046931407942235,0.0,0.0,0.0,0.0,40.58679706601467,3.3007334963325183,2.8117359413202934,21.02689486552567,7.212713936430316,25.061124694376524,0.0,3.58814352574103,26.833073322932915,9.204368174726987,31.98127925117004,0.0,2.3400936037441493,2.18408736349454,23.868954758190327,0.0,91.51823579304494,60.0
Pohnpei,"Micronesia, Fed. Sts.",FSM,6.88704675,158.2406137639438,34574.0,World Bank,4562.5,0.3615433562792849,15.6,0.0,0.0,16.6,0.0,25.0,25.7,5.7,2.6,8.8,0.0,0.0,0.0,0.0,SWEET Model,2022,15.32725009220574,0.0,0.0,28.85577836282605,0.0,44.18302845503179,1.2779264318572277,13.666666666666666,4.66722586098034,3.0764611004101328,1538,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.086956521739125,0.0,0.0,27.759197324414718,0.0,41.80602006688963,4.3478260869565215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0
Libreville,Gabon,GAB,0.4086518,9.4418849,707000.0,World Bank,417428.0,1.61759314874736,28.39999716000028,0.0,0.0,7.999999200000079,1.299999870000013,7.09999929000007,1.399999860000014,1.099999890000011,9.9999990000001e-06,52.69999473000052,0.0,0.0,0.0,0.0,SWEET Model,2022,2469.806898806952,0.0,0.0,1264.9535479897456,123.77502458824397,3858.5354713849415,5.457617356980116,66.66666666666666,5.89382896452455,1.760982202789263,2748,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.392842992668974,0.0,0.0,17.85713887117436,2.9017850665658336,15.848210748167244,2.232142358896795e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0
London,United Kingdom,GBR,51.5073359,-0.12765,8173941.0,World Bank,3560990.0,1.1935658682025438,34.0,0.0,0.0,36.0,0.0,6.0,4.0,12.0,0.0,8.0,0.0,0.0,47.0,30.0,SWEET Model,2022,21959.65742327364,0.0,0.0,20621.6297460632,0.0,42581.28716933684,5.209394974754142,65.0,0.152811491023308,0.8455166223747534,624,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.49498327759198,0.0,0.0,44.14715719063545,0.0,7.357859531772575,0.0,0.0,50.836120401337794,0.0,8.4726867335563,0.0,6.781865477517654,20.34559643255296,13.563730955035307,0.0,0.0,60.0
Tbilisi,Georgia,GEO,41.69411,44.83368,1147000.0,World Bank,791430.0000000002,1.89041095890411,69.29212362911267,0.0,0.0,9.4715852442672,0.0,12.961116650049853,1.0967098703888338,2.3928215353938187,0.0,4.785643070787637,5.0,0.0,0.0,0.0,SWEET Model,2022,10264.074036702445,0.0,0.0,3019.447521533709,0.0,13283.521558236152,11.581099876404666,90.0,0.8126307710294656,0.2377526009597286,591,0.0,0.0,100.0,87.9746835443038,0.0,0.0,12.025316455696204,0.0,0.0,0.0,0.0,75.54347826086956,0.0,0.0,10.326086956521738,0.0,14.130434782608695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0
Accra,Ghana,GHA,5.5571096,-0.2012376,1960000.0,World Bank,730000.0,1.020408163265306,65.27777777777777,0.0,0.0,5.257936507936508,0.0,10.317460317460318,3.075396825396825,2.7777777777777777,2.083333333333333,11.21031746031746,0.0,0.0,0.0,5.0,SWEET Model,2022,9424.940556918024,0.0,0.0,1066.0011817973086,0.0,10490.941738715335,5.3525212952629255,66.33333333333333,3.862220864613697,2.4835696351463765,925,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.70813397129186,0.0,0.0,6.339712918660288,0.0,12.44019138755981,2.511961722488039,0.0,15.142857142857144,0.0,29.714285714285715,6.000000000000001,8.857142857142856,8.0,32.28571428571429,0.0,0.0,60.0
Kumasi,Ghana,GHA,6.6985605,-1.6233086,1470000.0,World Bank,397047.0,0.7400000000000001,48.35164835164834,0.0,0.0,6.493506493506493,0.0,17.58241758241758,4.495504495504495,2.8971028971028967,1.5984015984015985,18.581418581418585,0.0,0.0,0.0,0.0,SWEET Model,2022,4018.5335202785,0.0,0.0,863.0294257408108,0.0,4881.56294601931,3.320791119741028,46.33333333333333,5.151427424093646,3.157755850807331,1361,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.31713900134952,0.0,0.0,8.771929824561402,0.0,23.751686909581643,2.1592442645074224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0
Conakry,Guinea,GIN,9.5170602,-13.6998434,1045000.0,World Bank,219000.0,0.5741626794258373,85.08508508508508,1.9019019019019017,0.0,4.304304304304304,0.0,5.305305305305304,0.9009009009009008,0.8008008008008007,0.0,1.7017017017017015,0.0,0.0,0.0,0.0,SWEET Model,2022,4100.293105773911,107.40724221752426,0.0,363.0718830405991,0.0,4570.772231032034,4.373944718690942,59.0,6.069475830805127,3.439839774368103,3591,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.08290155440415,1.9689119170984457,0.0,4.455958549222798,0.0,5.492227979274611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0
Banjul,"Gambia, The",GMB,13.4410165,-16.56275092072591,331000.0,World Bank,79935.0,0.6616314199395771,32.44,0.0,2.35,9.19,0.0,0.0,1.4,1.48,0.0,53.14,0.0,0.0,0.0,0.0,SWEET Model,2022,516.975375679675,0.0,39.86897984568288,225.47855396885925,0.0,782.3229094942171,2.363513321734795,30.333333333333336,4.1565209574012,3.031590072824941,881,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.76080036380172,0.0,5.343337880854934,20.89586175534334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0
Thessaloniki,Greece,GRC,40.6403167,22.9352716,354290.0,World Bank,130629.0,1.0101545943517365,44.3,0.0,4.6,22.2,0.0,13.900000000000002,3.9,4.3,0.0,6.800000000000001,5.0,0.0,5.0,0.0,SWEET Model,2022,2160.790136412302,0.0,237.99434367679424,1716.6299665669917,0.0,4115.414446656087,11.61594864844079,90.33333333333331,1.4737028859456158,0.0604047525531337,446,0.0,100.0,0.0,62.30661040787623,0.0,6.469760900140647,31.223628691983123,0.0,0.0,0.0,0.0,52.11764705882352,0.0,5.411764705882352,26.11764705882353,0.0,16.35294117647059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0
Guatemala City,Guatemala,GTM,14.6222328,-90.5185188,2918000.0,World Bank,482700.0,0.4532096481921376,34.2,0.0,2.9,18.6,0.0,17.0,0.0,2.8,2.0,22.5,0.0,0.0,0.0,5.0,SWEET Model,2022,3418.542360264305,0.0,379.3470857750066,3220.017977148054,0.0,7017.907423187365,2.4050402409826472,32.0,3.037798232820821,2.247221374461339,1286,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.78313253012048,0.0,3.882195448460508,24.89959839357429,0.0,22.75769745649264,2.6773761713520745,4.4072948328267465,28.267477203647417,0.0,25.835866261398177,3.0395136778115504,0.0,4.255319148936169,34.19452887537994,0.0,0.0,60.0
Antigua Guatemala,Guatemala,GTM,14.5589875,-90.7333258,41500.0,World Bank,8483.0,0.5600264069978544,49.3,0.0,2.5,10.0,0.0,12.0,2.8,2.2,1.8000000000000005,19.4,0.0,0.0,0.0,0.0,SWEET Model,2022,86.60320151611965,0.0,6.119111256846944,32.32789290080502,0.0,125.05020567377164,3.01325796804269,43.0,3.037798232820821,2.247221374461339,1286,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.21164021164022,0.0,3.3068783068783065,13.227513227513226,0.0,15.873015873015872,2.3809523809523814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0
Jutiapa,Guatemala,GTM,14.14768595,-89.88725080941776,453369.0,World Bank,59100.0,0.3571435369846154,42.94294294294294,0.0,4.2042042042042045,12.512512512512512,0.0,11.811811811811811,0.0,3.4034034034034035,3.4034034034034035,21.72172172172172,0.0,0.0,0.0,0.0,SWEET Model,2022,525.5533947640668,0.0,71.69191099266418,281.81229538473656,0.0,879.0576011414674,1.9389451002196167,22.33333333333333,3.037798232820821,2.247221374461339,1286,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.35294117647059,0.0,5.614973262032086,16.711229946524064,0.0,15.775401069518717,4.545454545454546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0
Tegucigalpa,Honduras,HND,14.1057433,-87.2040052,1200000.0,World Bank,320470.0,0.7316666666666667,40.81632653061224,12.244897959183673,0.0,15.30612244897959,0.0,8.16326530612245,4.081632653061225,4.081632653061225,2.0408163265306123,13.265306122448978,0.0,0.0,0.0,3.0,SWEET Model,2022,2212.313036172374,773.3529300573226,0.0,1332.2659195671083,0.0,4317.931885796805,3.5982765714973373,51.33333333333333,4.365761037587923,2.3360073884164168,1136,93.6842105263158,0.0,6.315789473684211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.94805194805196,15.58441558441558,0.0,19.48051948051948,0.0,10.38961038961039,2.5974025974025974,0.0,32.60869565217391,0.0,17.391304347826086,4.3478260869565215,8.695652173913043,8.695652173913043,28.26086956521739,0.0,93.6842105263158,60.0
San Pedro Sula,Honduras,HND,15.5062156,-88.0248937,852000.0,World Bank,289685.9,0.931525821596244,68.78687868786878,0.0,0.71007100710071,10.331033103310332,0.0,11.26112611261126,1.29012901290129,1.44014401440144,0.0,6.18061806180618,0.0,0.0,0.0,0.0,SWEET Model,2022,4073.96157824274,0.0,47.160110489276,973.3809746544684,0.0,5094.5026633864845,5.979463219937188,70.66666666666667,5.504702864293076,2.355836061688965,1438,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.51602986385595,0.0,0.7795344751866491,11.341677646025474,0.0,12.362758014931927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0
Zagreb,Croatia,HRV,45.84264135,15.96223147659363,687000.0,World Bank,255803.62,1.0201336762975812,21.4,5.1,1.5,16.7,0.0,21.9,3.8,5.6,2.3,21.7,1.0,0.0,4.0,0.0,SWEET Model,2022,2285.153817217104,688.8708902912706,255.3714646048597,3697.683168636676,0.0,6927.0793407499095,10.083084921033349,86.66666666666667,1.1260870972241266,0.1054174987170863,906,0.0,100.0,0.0,47.87472035794184,11.409395973154362,3.355704697986577,37.360178970917225,0.0,0.0,0.0,0.0,31.059506531204644,7.402031930333817,2.177068214804064,24.23802612481857,0.0,31.78519593613933,3.338171262699565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0
Cakovec,Croatia,HRV,46.3892305,16.4368593,15000.0,World Bank,8265.14,1.509614611872146,31.83183183183183,2.402402402402402,2.5025025025025025,17.117117117117118,3.103103103103103,4.604604604604604,0.7007007007007006,1.8018018018018012,0.5005005005005005,35.43543543543543,1.0,0.0,4.0,0.0,SWEET Model,2022,110.22303660076292,10.521726741915506,13.81248437163386,122.85556438799122,13.619575346807771,271.0323874491113,18.068825829940756,96.66666666666669,1.1260870972241266,0.1054174987170863,906,0.0,100.0,0.0,59.10780669144982,4.4609665427509295,4.646840148698884,31.78438661710037,0.0,0.0,0.0,0.0,51.29032258064517,3.870967741935484,4.03225806451613,27.580645161290327,5.0,7.419354838709678,0.806451612903226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0
Port Au Prince,Haiti,HTI,18.547327,-72.3395928,2618894.0,World Bank,669127.42,0.7000000031384157,53.0,0.0,1.8000000000000005,12.0,0.0,15.4,1.5,2.1,0.0,14.2,0.0,0.0,2.0,0.0,SWEET Model,2022,8906.267474707223,0.0,370.1265735300943,3404.8958586674707,0.0,12681.289906904787,4.842231074226292,61.66666666666667,4.431746921444546,2.138399555100668,1195,0.0,20.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.47688564476886,0.0,2.18978102189781,14.5985401459854,0.0,18.734793187347933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0
Budapest,Hungary,HUN,47.4978918,19.0401609,1744665.0,World Bank,1000000.0,1.5703450389600642,23.153692614770456,0.0,0.0,10.379241516966069,0.0,21.15768463073852,6.986027944111776,5.9880239520958085,0.0,32.33532934131736,0.0,0.0,52.0,0.0,SWEET Model,2022,2465.4256243832237,0.0,0.0,2579.148931775246,0.0,5044.574556158469,2.8914287591935808,41.66666666666667,0.1269308264832735,0.0605471361583065,523,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.33576642335766,0.0,0.0,18.978102189781023,0.0,38.68613138686131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0
Jakarta,Indonesia,IDN,-6.175247,106.8270488,9607787.0,World Bank,2240735.0,0.6389608762142625,55.36446355364464,0.0,0.06999300069993,20.56794320567943,0.0,13.24867513248675,1.05989401059894,1.9098090190980896,0.18998100189981,7.58924107589241,0.0,0.0,0.0,7.5,SWEET Model,2022,50181.02653477348,0.0,94.28015322039133,33821.142180689414,0.0,84096.44886868328,8.75294684079521,82.66666666666667,2.904036423258693,1.6110617387530946,2145,0.0,75.13513513513513,24.86486486486487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.90050307434321,0.0,0.0782560089435439,22.99608719955282,0.0,14.812744550027949,0.2124091671324762,0.1568100358422939,46.07974910394265,0.0,29.681899641577065,0.4256272401433692,2.374551971326165,4.278673835125447,17.00268817204301,0.0,0.0,60.0
Kota,India,IND,25.1737019,75.8574194,1001694.0,World Bank,200049.696,0.5921585272903865,51.0,0.0,0.0,10.0,0.0,15.0,1.0,3.0,0.0,20.0,5.0,0.0,0.0,0.0,SWEET Model,2022,1857.1909458520013,0.0,0.0,556.7014699037356,0.0,2413.892415755737,2.4098101972815424,32.33333333333333,4.498231647470896,2.4793600876776845,758,0.0,0.0,100.0,83.60655737704919,0.0,0.0,16.393442622950822,0.0,0.0,0.0,0.0,67.10526315789474,0.0,0.0,13.157894736842104,0.0,19.73684210526316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6,0.0,60.0
Kozhikode,India,IND,11.2450558,75.7754716,431560.0,World Bank,109500.0,0.6951524701084438,65.96806387225548,0.0,0.0,9.181636726546904,1.1976047904191618,6.986027944111776,0.8982035928143712,1.497005988023952,0.3992015968063871,13.872255489021956,25.0,0.0,0.0,0.0,SWEET Model,2022,1115.7984185450564,0.0,0.0,309.5598202572263,32.959522898931105,1458.3177617012138,3.3791773141653856,48.0,4.034255570663214,3.0268284312531923,3119,0.0,0.0,100.0,87.78220451527224,0.0,0.0,12.217795484727755,0.0,0.0,0.0,0.0,78.78426698450536,0.0,0.0,10.96543504171633,1.4302741358760431,8.34326579261025,0.4767580452920142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0
Jaipur,India,IND,26.9154576,75.8189817,3046163.0,World Bank,542390.0,0.4878268168840604,65.96806387225548,0.0,0.0,9.181636726546904,1.1976047904191618,6.986027944111776,0.8982035928143712,1.497005988023952,0.3992015968063871,13.872255489021956,16.8,0.0,0.0,0.0,SWEET Model,2022,5678.033510899686,0.0,0.0,1290.8389616117925,123.05060692713909,7091.923079438618,2.3281495702753325,29.0,3.765552902670488,2.303859423807641,612,0.0,0.0,100.0,87.78220451527224,0.0,0.0,12.217795484727755,0.0,0.0,0.0,0.0,78.78426698450536,0.0,0.0,10.96543504171633,1.4302741358760431,8.34326579261025,0.4767580452920142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0
